weight,threshold,scenario,rt_cost,mean_exp,fold1,fold2,fold3
1.0,0.5,optimistic,2.49,2.151517613505994,1.2608261353641839,3.7884366083743046,1.4052900967794935
1.0,0.5,base,3.74,0.901517613505994,0.010826135364183474,2.5384366083743046,0.1552900967794935
1.0,0.5,pessimistic,6.25,-1.608482386494004,-2.499173864635814,0.02843660837430644,-2.3547099032205043
