trade_idx,split_00,split_01,split_02,split_03,split_04,split_05,split_06,split_07,split_08,split_09,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44
844,5235.3250,3319.7000,6600.3250,1885.3250,436.5750,5072.2000,1835.3250,-2331.5500,-25.3000,2315.9500,2883.4500,2837.2000,2945.9500,2433.4500,2517.2000,2348.4500,1109.7000,-5832.1750,14006.5750,-4420.3000,5512.8250,6697.8250,1431.5750,-945.9250,1295.9500,1562.2000,860.9500,3923.4500,4174.7000,5203.4500,3442.2000,20380.9500,-21225.3000,-6766.5500,-12409.0500,1780.9500,3303.4500,2777.2000,835.9500,4205.9500,5498.4500,3848.4500,6598.4500,7153.4500,4550.9500
845,5224.0850,3308.4600,6621.5850,1906.5850,457.8350,5093.4600,1851.5850,-2342.7900,-36.5400,2337.2100,2904.7100,2858.4600,2967.2100,2419.7100,2538.4600,2369.7100,1130.9600,-5810.9150,13995.3350,-4431.5400,5501.5850,6686.5850,1420.3350,-957.1650,1284.7100,1550.9600,882.2100,3912.2100,4163.4600,5192.2100,3463.4600,20402.2100,-21204.0400,-6745.2900,-12387.7900,1815.9600,3338.4600,2812.2100,870.9600,4144.7100,5487.2100,3837.2100,6587.2100,7142.2100,4612.2100
846,5212.8450,3297.2200,6642.8450,1895.3450,446.5950,5082.2200,1852.8450,-2354.0300,-47.7800,2358.4700,2893.4700,2847.2200,2988.4700,2440.9700,2527.2200,2390.9700,1119.7200,-5822.1550,13984.0950,-4442.7800,5490.3450,6707.8450,1409.0950,-968.4050,1285.9700,1544.7200,883.4700,3905.9700,4157.2200,5185.9700,3649.7200,20588.4700,-21017.7800,-6559.0300,-12201.5300,1837.2200,3359.7200,2833.4700,892.2200,4095.9700,5418.4700,3768.4700,6575.9700,7167.2200,4633.4700
847,5201.6050,3313.4800,6631.6050,1884.1050,435.3550,5070.9800,1841.6050,-2365.2700,-59.0200,2335.9800,2870.9800,2824.7300,2965.9800,2388.4800,2504.7300,2368.4800,1097.2300,-5750.2700,14055.9800,-4519.6450,5413.4800,6630.9800,1332.2300,-1045.2700,1274.7300,1533.4800,872.2300,3894.7300,4178.4800,5207.2300,3670.9800,20609.7300,-21029.0200,-6570.2700,-12212.7700,1858.4800,3380.9800,2854.7300,913.4800,4084.7300,5407.2300,3757.2300,6600.9800,7155.9800,4622.2300
848,5180.3650,3307.2400,6612.8650,1872.8650,424.1150,5059.7400,1830.3650,-2386.5100,-80.2600,2305.9900,2840.9900,2794.7400,2935.9900,2409.7400,2474.7400,2338.4900,1067.2400,-5761.5100,14044.7400,-4530.8850,5402.2400,6652.2400,1320.9900,-1056.5100,1227.2400,1485.9900,824.7400,3847.2400,4130.9900,5159.7400,3692.2400,20630.9900,-21007.7600,-6549.0100,-12191.5100,1879.7400,3402.2400,2875.9900,934.7400,4067.2400,5395.9900,3745.9900,6589.7400,7144.7400,4643.4900
849,5174.1250,3328.5000,6634.1250,1851.6250,440.3750,5038.5000,1870.3750,-2392.7500,-86.5000,2292.2500,2827.2500,2781.0000,2922.2500,2352.8750,2461.0000,2324.7500,1053.5000,-5772.7500,14033.5000,-4542.1250,5391.0000,6673.5000,1309.7500,-1067.7500,1248.5000,1474.7500,813.5000,3836.0000,4119.7500,5148.5000,3854.7500,20793.5000,-20845.2500,-6386.5000,-12029.0000,1873.5000,3396.0000,2869.7500,928.5000,4088.5000,5452.2500,3802.2500,6578.5000,7214.7500,4664.7500
850,5195.3850,3349.7600,6622.8850,1845.3850,434.1350,5032.2600,1859.1350,-2371.4900,-65.2400,2281.0100,2848.5100,2802.2600,2943.5100,2374.1350,2482.2600,2313.5100,1042.2600,-5783.9900,14022.2600,-4553.3650,5379.7600,6694.7600,1298.5100,-1078.9900,1229.7600,1456.0100,794.7600,3849.7600,4101.0100,5129.7600,3876.0100,20814.7600,-20823.9900,-6365.2400,-12007.7400,1862.2600,3384.7600,2858.5100,917.2600,4056.0100,5496.0100,3846.0100,6648.5100,7309.7600,4633.5100
851,5216.6450,3304.7700,6611.6450,1866.6450,455.3950,5053.5200,1930.3950,-2350.2300,-43.9800,2328.5200,2796.0200,2749.7700,2991.0200,2267.8950,2429.7700,2361.0200,1089.7700,-5650.8550,14155.3950,-4420.2300,5241.6450,6556.6450,1431.6450,-945.8550,1251.0200,1477.2700,816.0200,3871.0200,4122.2700,5151.0200,3897.2700,20836.0200,-20802.7300,-6343.9800,-11986.4800,1883.5200,3406.0200,2879.7700,938.5200,4044.7700,5517.2700,3867.2700,6743.5200,7331.0200,4617.2700
852,5171.6550,3326.0300,6600.4050,1887.9050,476.6550,5074.7800,1973.5300,-2395.2200,-88.9700,2349.7800,2817.2800,2771.0300,3012.2800,2289.1550,2451.0300,2349.7800,1111.0300,-5807.0950,14306.6550,-4268.9700,5085.4050,6400.4050,1582.9050,-794.5950,1272.2800,1498.5300,804.7800,3892.2800,4143.5300,5172.2800,3918.5300,20857.2800,-20781.4700,-6322.7200,-11965.2200,1904.7800,3427.2800,2868.5300,959.7800,4034.7800,5499.7800,3879.7800,6764.7800,7388.5300,4638.5300
853,5192.9150,3249.7900,6579.1650,1842.9150,431.6650,5029.7900,1996.0400,-2373.9600,-67.7100,2292.9150,2760.4150,2714.1650,2955.4150,2277.9150,2394.1650,2401.6650,1054.1650,-5818.3350,14327.9150,-4247.7100,5106.6650,6389.1650,1604.1650,-773.3350,1311.0400,1537.2900,843.5400,3931.0400,4182.2900,5211.0400,3939.7900,20878.5400,-20760.2100,-6301.4600,-11943.9600,1899.7900,3422.2900,2863.5400,954.7900,4023.5400,5488.5400,3868.5400,6822.2900,7409.7900,4659.7900
854,5116.6750,3201.6750,6572.9250,1864.1750,452.9250,5051.0500,1984.8000,-2450.2000,-143.9500,2314.1750,2781.6750,2735.4250,2976.6750,2266.6750,2415.4250,2390.4250,1075.4250,-5944.5750,14201.6750,-4373.9500,4980.4250,6262.9250,1477.9250,-899.5750,1379.8000,1606.0500,912.3000,3999.8000,4251.0500,5279.8000,3961.0500,20899.8000,-20738.9500,-6280.2000,-11922.7000,1927.3000,3389.8000,2831.0500,922.3000,4012.3000,5516.0500,3896.0500,6843.5500,7398.5500,4668.5500
855,5068.5600,3174.1850,6594.1850,1787.9350,524.1850,4974.8100,2006.0600,-2498.3150,-192.0650,2415.4350,2675.4350,2629.1850,2870.4350,2255.4350,2309.1850,2491.6850,1176.6850,-5923.3150,14222.9350,-4352.6900,4969.1850,6251.6850,1466.6850,-878.3150,1368.5600,1594.8100,901.0600,3988.5600,4239.8100,5268.5600,3906.0600,20844.8100,-20688.9400,-6230.1900,-11872.6900,1916.0600,3378.5600,2819.8100,911.0600,4001.0600,5537.3100,3917.3100,6832.3100,7387.3100,4689.8100
856,5041.0700,3195.4450,6615.4450,1739.8200,567.3200,5017.9450,2022.3200,-2525.8050,-219.5550,2436.6950,2696.6950,2650.4450,2891.6950,2244.1950,2330.4450,2512.9450,1197.9450,-5934.5550,14211.6950,-4363.9300,4957.9450,6240.4450,1455.4450,-889.5550,1389.8200,1616.0700,922.3200,4009.8200,4261.0700,5289.8200,3927.3200,20833.5700,-20700.1800,-6241.4300,-11883.9300,1904.8200,3367.3200,2808.5700,899.8200,4022.3200,5542.3200,3922.3200,6821.0700,7408.5700,4711.0700
857,5062.3300,3184.2050,6570.4550,1712.3300,589.8300,5040.4550,2011.0800,-2504.5450,-198.2950,2457.9550,2685.4550,2639.2050,2912.9550,2160.4550,2319.2050,2534.2050,1219.2050,-5913.2950,14200.4550,-4375.1700,4946.7050,6229.2050,1444.2050,-900.7950,1411.0800,1637.3300,943.5800,4031.0800,4282.3300,5311.0800,3948.5800,20854.8300,-20678.9200,-6220.1700,-11862.6700,1926.0800,3388.5800,2829.8300,921.0800,4043.5800,5531.0800,3911.0800,6809.8300,7423.5800,4718.5800
858,5051.0900,3162.9650,6591.7150,1733.5900,578.5900,5029.2150,1999.8400,-2515.7850,-209.5350,2446.7150,2674.2150,2627.9650,2901.7150,2082.9650,2307.9650,2555.4650,1207.9650,-5892.0350,14189.2150,-4386.4100,4935.4650,6217.9650,1432.9650,-912.0350,1446.0900,1672.3400,978.5900,3991.0900,4317.3400,5346.0900,3995.4650,20901.7150,-20632.0350,-6173.2850,-11815.7850,1947.3400,3409.8400,2818.5900,909.8400,4064.8400,5519.8400,3899.8400,6789.8400,7412.3400,4718.5900
859,5029.8500,3151.7250,6515.4750,1722.3500,599.8500,5050.4750,1988.6000,-2537.0250,-230.7750,2435.4750,2662.9750,2616.7250,2890.4750,2104.2250,2296.7250,2576.7250,1196.7250,-5867.0250,14159.2250,-4416.4000,4905.4750,6187.9750,1402.9750,-942.0250,1467.3500,1693.6000,999.8500,4012.3500,4338.6000,5367.3500,4016.7250,20922.9750,-20643.2750,-6184.5250,-11827.0250,1968.6000,3431.1000,2839.8500,931.1000,4086.1000,5508.6000,3888.6000,6811.1000,7401.1000,4707.3500
860,5051.1100,3140.4850,6467.3600,1701.1100,578.6100,5066.7350,2072.3600,-2515.7650,-209.5150,2424.2350,2651.7350,2605.4850,2879.2350,2125.4850,2285.4850,2597.9850,1185.4850,-5878.2650,14147.9850,-4395.1400,4894.2350,6176.7350,1424.2350,-920.7650,1456.1100,1682.3600,988.6100,4001.1100,4327.3600,5356.1100,4054.2350,20960.4850,-20605.7650,-6147.0150,-11789.5150,1943.6100,3406.1100,2859.8600,906.1100,4081.1100,5529.8600,3909.8600,6832.3600,7422.3600,4728.6100
861,5072.3700,3161.7450,6439.8700,1722.3700,567.3700,5055.4950,2151.1200,-2494.5050,-188.2550,2340.4950,2567.9950,2521.7450,2795.4950,2114.2450,2201.7450,2676.7450,1101.7450,-5853.8800,14118.6200,-4424.5050,4864.8700,6147.3700,1394.8700,-950.1300,1449.8700,1676.1200,982.3700,3994.8700,4321.1200,5349.8700,4075.4950,20981.7450,-20584.5050,-6125.7550,-11768.2550,1908.6200,3436.1200,2824.8700,871.1200,4069.8700,5551.1200,3931.1200,6821.1200,7443.6200,4693.6200
862,5093.6300,3245.5050,6461.1300,1743.6300,556.1300,5044.2550,2172.3800,-2473.2450,-166.9950,2263.0050,2490.5050,2444.2550,2718.0050,1976.7550,2124.2550,2599.2550,1024.2550,-5832.6200,14107.3800,-4403.2450,4886.1300,6136.1300,1416.1300,-961.3700,1455.5050,1681.7550,988.0050,4000.5050,4326.7550,5355.5050,4015.5050,21036.7550,-20529.4950,-6070.7450,-11713.2450,1897.3800,3457.3800,2813.6300,859.8800,4077.3800,5572.3800,3919.8800,6809.8800,7464.8800,4652.3800
863,5004.8900,3161.7650,6449.8900,1764.8900,577.3900,5033.0150,2193.6400,-2561.9850,-255.7350,2284.2650,2511.7650,2465.5150,2739.2650,1998.0150,2145.5150,2620.5150,1045.5150,-5843.8600,14128.6400,-4381.9850,4907.3900,6157.3900,1437.3900,-940.1100,1476.7650,1703.0150,1009.2650,4021.7650,4348.0150,5376.7650,4036.7650,21058.0150,-20540.7350,-6081.9850,-11724.4850,1892.3900,3452.3900,2808.6400,854.8900,4066.1400,5593.6400,3941.1400,6798.6400,7486.1400,4673.6400
864,4921.1500,3150.5250,6428.6500,1676.1500,661.1500,5116.7750,2214.9000,-2483.2250,-176.9750,2273.0250,2533.0250,2486.7750,2728.0250,1986.7750,2166.7750,2609.2750,1034.2750,-5855.1000,14149.9000,-4360.7250,4896.1500,6178.6500,1458.6500,-918.8500,1473.0250,1699.2750,1005.5250,4018.0250,4344.2750,5373.0250,4025.5250,21046.7750,-20551.9750,-6093.2250,-11735.7250,1877.4000,3437.4000,2818.6500,839.9000,4087.4000,5588.6500,3936.1500,6787.4000,7541.1500,4624.9000
865,4909.9100,3171.7850,6449.9100,1754.9100,739.9100,5195.5350,2277.4100,-2461.9650,-155.7150,2294.2850,2521.7850,2475.5350,2749.2850,1975.5350,2155.5350,2630.5350,1055.5350,-5866.3400,14171.1600,-4371.9650,4884.9100,6199.9100,1479.9100,-897.5900,1446.7850,1720.5350,1026.7850,4039.2850,4318.0350,5346.7850,4103.0350,21124.2850,-20474.4650,-6015.7150,-11658.2150,1898.6600,3458.6600,2839.9100,861.1600,4076.1600,5577.4100,3924.9100,6727.4100,7589.9100,4613.6600
866,4898.6700,3145.5450,6471.1700,1743.6700,728.6700,5216.7950,2266.1700,-2440.7050,-134.4550,2156.7950,2384.2950,2338.0450,2611.7950,1830.5450,2018.0450,2493.0450,918.0450,-5877.5800,14192.4200,-4383.2050,4873.6700,6221.1700,1468.6700,-908.8300,1424.2950,1738.0450,1044.2950,4056.7950,4335.5450,5364.2950,4124.2950,21145.5450,-20453.2050,-5994.4550,-11636.9550,1911.1700,3471.1700,2852.4200,873.6700,4097.4200,5584.9200,3932.4200,6673.6700,7626.1700,4593.6700
867,4872.4300,3078.0550,6492.4300,1764.9300,749.9300,5238.0550,2254.9300,-2419.4450,-113.1950,2178.0550,2405.5550,2359.3050,2633.0550,1851.8050,2039.3050,2514.3050,939.3050,-5890.6950,14200.5550,-4396.3200,4860.5550,6229.3050,1476.8050,-900.6950,1445.5550,1759.3050,1033.0550,4078.0550,4356.8050,5385.5550,4145.5550,21166.8050,-20431.9450,-5973.1950,-11615.6950,1899.9300,3459.9300,2841.1800,862.4300,4118.6800,5573.6800,3921.1800,6632.4300,7614.9300,4618.6800
868,4804.9400,3099.3150,6403.6900,1786.1900,723.6900,5259.3150,2361.1900,-2356.9350,-50.6850,2199.3150,2394.3150,2348.0650,2654.3150,1840.5650,2028.0650,2535.5650,928.0650,-5869.4350,14189.3150,-4375.0600,4881.8150,6218.0650,1498.0650,-879.4350,1375.5650,1689.3150,1098.0650,4143.0650,4421.8150,5450.5650,4166.8150,21188.0650,-20410.6850,-5951.9350,-11594.4350,1888.6900,3448.6900,2829.9400,851.1900,4139.9400,5594.9400,3942.4400,6653.6900,7636.1900,4629.9400
869,4826.2000,3088.0750,6319.9500,1848.7000,786.2000,5321.8250,2447.4500,-2368.1750,-61.9250,2188.0750,2383.0750,2336.8250,2643.0750,1829.3250,2016.8250,2524.3250,916.8250,-5848.1750,14178.0750,-4353.8000,4903.0750,6206.8250,1519.3250,-858.1750,1364.3250,1678.0750,1086.8250,4131.8250,4410.5750,5439.3250,4171.8250,21178.0750,-20420.6750,-5961.9250,-11604.4250,1945.5750,3505.5750,2886.8250,908.0750,4143.7000,5583.7000,3931.2000,6642.4500,7659.9500,4651.2000
870,4847.4600,2976.8350,6308.7100,1837.4600,807.4600,5310.5850,2436.2100,-2379.4150,-73.1650,2043.0850,2238.0850,2191.8350,2498.0850,1818.0850,1871.8350,2379.3350,771.8350,-5868.1650,14193.0850,-4373.7900,4883.0850,6221.8350,1499.3350,-878.1650,1251.8350,1565.5850,1194.3350,4019.3350,4518.0850,5546.8350,4160.5850,21166.8350,-20431.9150,-5973.1650,-11615.6650,1934.3350,3494.3350,2875.5850,896.8350,4164.9600,5604.9600,3952.4600,6666.2100,7648.7100,4638.7100
871,4736.2200,2885.5950,6297.4700,1826.2200,796.2200,5299.3450,2566.2200,-2273.1550,33.0950,2064.3450,2259.3450,2213.0950,2519.3450,1717.4700,1893.0950,2368.0950,760.5950,-5868.1550,14188.0950,-4373.7800,4883.0950,6216.8450,1499.3450,-883.1550,1161.2200,1474.9700,1103.7200,3928.7200,4427.4700,5456.2200,4181.8450,21188.0950,-20410.6550,-5951.9050,-11594.4050,2011.2200,3571.2200,2952.4700,973.7200,4186.2200,5626.2200,3973.7200,6687.4700,7669.9700,4652.4700
872,4644.9800,2874.3550,6271.2300,1714.9800,902.4800,5405.6050,2686.2300,-2186.8950,119.3550,2085.6050,2248.1050,2201.8550,2508.1050,1706.2300,1881.8550,2389.3550,781.8550,-5863.1450,14178.1050,-4368.7700,4888.1050,6206.8550,1504.3550,-878.1450,1068.1050,1381.8550,1010.6050,3835.6050,4334.3550,5363.1050,4224.3550,21230.6050,-20368.1450,-5909.3950,-11551.8950,2032.4800,3592.4800,2973.7300,994.9800,4143.7300,5647.4800,3994.9800,6676.2300,7691.2300,4707.4800
873,4666.2400,2739.3650,6203.7400,1623.7400,988.7400,5491.8650,2674.9900,-2198.1350,108.1150,2074.3650,2236.8650,2190.6150,2496.8650,1599.9900,1870.6150,2378.1150,770.6150,-5841.8850,14166.8650,-4347.5100,4909.3650,6195.6150,1493.1150,-856.8850,1056.8650,1370.6150,999.3650,3824.3650,4323.1150,5351.8650,4213.1150,21219.3650,-20346.8850,-5888.1350,-11530.6350,2053.7400,3581.2400,2962.4900,983.7400,4094.9900,5651.2400,3998.7400,6664.9900,7708.7400,4696.2400
874,4531.2500,2614.3750,6225.0000,1612.5000,977.5000,5480.6250,2696.2500,-2068.1250,238.1250,2063.1250,2225.6250,2179.3750,2485.6250,1513.1250,1859.3750,2366.8750,759.3750,-5838.1250,14158.1250,-4343.7500,4913.1250,6186.8750,1484.3750,-865.6250,1193.1250,1506.8750,1135.6250,3960.6250,4459.3750,5488.1250,4174.3750,21180.6250,-20313.1250,-5854.3750,-11496.8750,2042.5000,3570.0000,2951.2500,972.5000,4083.7500,5640.0000,4020.0000,6642.5000,7697.5000,4717.5000
875,4406.2600,2635.6350,6246.2600,1477.5100,1107.5100,5610.6350,2717.5100,-1948.1150,358.1350,1962.5100,2125.0100,2078.7600,2385.0100,1534.3850,1758.7600,2266.2600,658.7600,-5816.8650,14146.8850,-4322.4900,4934.3850,6175.6350,1505.6350,-844.3650,1094.3850,1408.1350,1036.8850,3861.8850,4360.6350,5389.3850,4195.6350,21169.3850,-20324.3650,-5865.6150,-11508.1150,2005.0100,3532.5100,2913.7600,935.0100,4059.3850,5661.2600,4041.2600,6663.7600,7686.2600,4653.7600
876,4427.5200,2656.8950,6135.0200,1352.5200,982.5200,5730.6450,2738.7700,-1959.3550,346.8950,1951.2700,2113.7700,2067.5200,2373.7700,1523.1450,1747.5200,2255.0200,647.5200,-5815.6050,14140.6450,-4328.7300,4928.1450,6169.3950,1499.3950,-850.6050,1115.6450,1429.3950,1058.1450,3883.1450,4381.8950,5410.6450,4175.6450,21149.3950,-20309.3550,-5850.6050,-11493.1050,1976.2700,3503.7700,2885.0200,906.2700,4048.1450,5618.7700,3998.7700,6685.0200,7707.5200,4585.0200
877,4416.2800,2645.6550,6043.7800,1373.7800,1003.7800,5719.4050,2760.0300,-1938.0950,368.1550,1845.0300,2007.5300,1961.2800,2267.5300,1606.9050,1641.2800,2148.7800,541.2800,-5799.3450,14119.4050,-4349.9700,4906.9050,6148.1550,1478.1550,-871.8450,1104.4050,1418.1550,1079.4050,3904.4050,4403.1550,5431.9050,4196.9050,21170.6550,-20320.5950,-5861.8450,-11504.3450,1978.7800,3506.2800,2887.5300,908.7800,4069.4050,5570.0300,3950.0300,6706.2800,7728.7800,4573.7800
878,4405.0400,2634.4150,6065.0400,1395.0400,1025.0400,5708.1650,2872.5400,-1916.8350,389.4150,1758.1650,1920.6650,1874.4150,2180.6650,1628.1650,1554.4150,2061.9150,454.4150,-5785.5850,14100.6650,-4336.2100,4920.6650,6129.4150,1491.9150,-858.0850,1093.1650,1406.9150,1068.1650,3893.1650,4391.9150,5420.6650,4196.9150,21170.6650,-20320.5850,-5861.8350,-11504.3350,1967.5400,3495.0400,2876.2900,897.5400,4090.6650,5558.7900,3938.7900,6695.0400,7750.0400,4503.7900
879,4393.8000,2655.6750,5930.0500,1383.8000,1013.8000,5696.9250,2861.3000,-1895.5750,410.6750,1779.4250,1941.9250,1863.1750,2201.9250,1649.4250,1543.1750,2050.6750,443.1750,-5764.3250,14089.4250,-4347.4500,4909.4250,6118.1750,1480.6750,-869.3250,1081.9250,1395.6750,1056.9250,3881.9250,4380.6750,5409.4250,4200.6750,21161.9250,-20329.3250,-5870.5750,-11513.0750,1965.0500,3492.5500,2873.8000,895.0500,4086.9250,5534.4250,3914.4250,6683.8000,7771.3000,4492.5500
880,4382.5600,2538.1850,5805.0600,1372.5600,1002.5600,5685.6850,2850.0600,-1874.3150,431.9350,1768.1850,1963.1850,1851.9350,2190.6850,1670.6850,1531.9350,2039.4350,431.9350,-5768.6900,14088.8100,-4348.0650,4908.8100,6117.5600,1480.0600,-869.9400,1061.9350,1375.6850,1036.9350,3861.9350,4360.6850,5389.4350,4189.4350,21150.6850,-20340.5650,-5881.8150,-11524.3150,1986.3100,3513.8100,2895.0600,916.3100,4079.4350,5523.1850,3903.1850,6672.5600,7792.5600,4513.8100
881,4265.0700,2526.9450,5826.3200,1393.8200,991.3200,5674.4450,3027.5700,-1761.8050,544.4450,1851.9450,1874.4450,1935.6950,2101.9450,1659.4450,1615.6950,2123.1950,515.6950,-5763.6800,14078.8200,-4343.0550,4913.8200,6107.5700,1485.0700,-864.9300,1053.1950,1366.9450,1028.1950,3853.1950,4364.4450,5380.6950,4213.1950,21174.4450,-20316.8050,-5858.0550,-11500.5550,1975.0700,3502.5700,2883.8200,905.0700,4068.1950,5544.4450,3924.4450,6693.8200,7730.0700,4535.0700
882,4286.3300,2548.2050,5815.0800,1506.3300,873.8300,5556.9550,3048.8300,-1773.0450,533.2050,1840.7050,1863.2050,1956.9550,2123.2050,1648.2050,1636.9550,2144.4550,536.9550,-5742.4200,14067.5800,-4354.2950,4902.5800,6096.3300,1473.8300,-876.1700,1041.9550,1388.2050,1049.4550,3874.4550,4385.7050,5401.9550,4201.9550,21163.2050,-20310.5450,-5851.7950,-11494.2950,1980.0800,3507.5800,2888.8300,910.0800,4048.2050,5565.7050,3945.7050,6631.3300,7751.3300,4466.3300
883,4307.5900,2725.7150,5803.8400,1495.0900,862.5900,5545.7150,3070.0900,-1784.2850,521.9650,1829.4650,1851.9650,1978.2150,2144.4650,1623.2150,1625.7150,2165.7150,558.2150,-5721.1600,14056.3400,-4333.0350,4923.8400,6085.0900,1462.5900,-887.4100,1044.4650,1390.7150,1041.9650,3876.9650,4388.2150,5394.4650,4223.2150,21151.9650,-20321.7850,-5863.0350,-11505.5350,1990.7150,3518.2150,2899.4650,920.7150,4069.4650,5561.9650,3941.9650,6620.0900,7772.5900,4455.0900
884,4125.1000,2746.9750,5792.6000,1516.3500,851.3500,5566.9750,3091.3500,-1606.7750,699.4750,1818.2250,1840.7250,1999.4750,2165.7250,1621.3500,1646.9750,2186.9750,579.4750,-5732.4000,14077.6000,-4311.7750,4945.1000,6106.3500,1483.8500,-866.1500,1004.4750,1350.7250,1076.9750,3836.9750,4348.2250,5354.4750,4211.9750,21140.7250,-20333.0250,-5874.2750,-11516.7750,2011.9750,3539.4750,2920.7250,941.9750,4030.7250,5554.4750,3934.4750,6608.8500,7685.1000,4443.8500
885,4113.8600,2735.7350,5781.3600,1333.8600,1028.8600,5384.4850,3223.8600,-1585.5150,720.7350,1806.9850,1829.4850,1988.2350,2154.4850,1642.6100,1668.2350,2175.7350,568.2350,-5743.6400,14098.8600,-4290.5150,4933.8600,6127.6100,1505.1100,-844.8900,993.2350,1339.4850,1065.7350,3825.7350,4336.9850,5343.2350,4256.9850,21185.7350,-20288.0150,-5829.2650,-11471.7650,1978.2350,3568.2350,2949.4850,970.7350,4051.9850,5543.2350,3923.2350,6691.3600,7673.8600,4432.6100
886,4102.6200,2756.9950,5663.8700,1355.1200,1050.1200,5373.2450,3245.1200,-1564.2550,741.9950,1795.7450,1818.2450,1976.9950,2143.2450,1596.9950,1689.4950,2164.4950,556.9950,-5716.1300,14066.3700,-4323.0050,4901.3700,6095.1200,1472.6200,-877.3800,1041.9950,1388.2450,1114.4950,3874.4950,4385.7450,5391.9950,4245.7450,21174.4950,-20299.2550,-5840.5050,-11483.0050,1999.4950,3589.4950,2970.7450,991.9950,4095.7450,5523.2450,3903.2450,6680.1200,7662.6200,4438.8700
887,4091.3800,2619.5050,5685.1300,1343.8800,1071.3800,5362.0050,3330.1300,-1542.9950,763.2550,1770.7550,1793.2550,1952.0050,2118.2550,1618.2550,1709.5050,2139.5050,532.0050,-5694.8700,14055.1300,-4334.2450,4890.1300,6083.8800,1461.3800,-888.6200,1063.2550,1409.5050,1135.7550,3895.7550,4407.0050,5413.2550,4339.5050,21268.2550,-20205.4950,-5746.7450,-11389.2450,2010.7550,3600.7550,2982.0050,1003.2550,4130.7550,5544.5050,3924.5050,6668.8800,7683.8800,4451.3800
888,3953.8900,2608.2650,5706.3900,1365.1400,1092.6400,5383.2650,3396.3900,-1410.4850,895.7650,1768.8900,1791.3900,1950.1400,2116.3900,1607.0150,1707.6400,2137.6400,530.1400,-5693.6100,14048.8900,-4340.4850,4891.3900,6077.6400,1455.1400,-894.8600,1052.0150,1398.2650,1124.5150,3917.0150,4428.2650,5402.0150,4360.7650,21257.0150,-20216.7350,-5757.9850,-11400.4850,2034.5150,3624.5150,3005.7650,1027.0150,4098.8900,5505.7650,3885.7650,6690.1400,7640.1400,4457.6400
889,3942.6500,2693.2750,5523.9000,1227.6500,955.1500,5245.7750,3385.1500,-1389.2250,917.0250,1790.1500,1812.6500,1971.4000,2137.6500,1554.5250,1728.9000,2158.9000,551.4000,-5649.8500,14000.1500,-4296.7250,4935.1500,6028.9000,1498.9000,-851.1000,1040.7750,1387.0250,1113.2750,3938.2750,4417.0250,5423.2750,4349.5250,21245.7750,-20227.9750,-5769.2250,-11411.7250,2023.2750,3613.2750,2994.5250,1015.7750,4120.1500,5527.0250,3907.0250,6646.4000,7628.9000,4446.4000
890,3852.6600,2622.0350,5512.6600,1216.4100,976.4100,5234.5350,3406.4100,-1304.2150,1002.0350,1744.5350,1767.0350,1925.7850,2092.0350,1522.0350,1683.2850,2113.2850,505.7850,-5628.5900,13988.9100,-4275.4650,4956.4100,6017.6600,1487.6600,-829.8400,924.5350,1408.2850,997.0350,3959.5350,4405.7850,5412.0350,4370.7850,21267.0350,-20206.7150,-5747.9650,-11390.4650,2012.0350,3602.0350,2983.2850,1004.5350,4152.6600,5478.2850,3858.2850,6635.1600,7617.6600,4467.6600
891,3781.4200,2610.7950,5501.4200,1126.4200,1061.4200,5144.5450,3427.6700,-1237.9550,1068.2950,1765.7950,1788.2950,1947.0450,2113.2950,1543.2950,1704.5450,2134.5450,527.0450,-5606.0800,13961.4200,-4252.9550,4978.9200,5990.1700,1460.1700,-857.3300,823.2950,1303.2950,895.7950,4070.7950,4289.5450,5295.7950,4232.0450,21128.2950,-20072.9550,-5614.2050,-11256.7050,2117.0450,3707.0450,3088.2950,1109.5450,4173.9200,5438.2950,3818.2950,6623.9200,7638.9200,4450.1700
892,3802.6800,2632.0550,5490.1800,1055.1800,990.1800,5073.3050,3496.4300,-1249.1950,1057.0550,1754.5550,1777.0550,1935.8050,2102.0550,1532.0550,1693.3050,2123.3050,515.8050,-5583.5700,13933.9300,-4230.4450,5001.4300,5962.6800,1482.6800,-834.8200,812.0550,1188.3050,884.5550,4167.0550,4188.3050,5194.5550,4064.5550,21290.8050,-19910.4450,-5451.6950,-11094.1950,2138.3050,3728.3050,3109.5550,1130.8050,4195.1800,5406.4300,3786.4300,6645.1800,7627.6800,4392.6800
893,3791.4400,2620.8150,5352.6900,1076.4400,978.9400,5094.5650,3558.9400,-1227.9350,1078.3150,1702.0650,1724.5650,1883.3150,2049.5650,1512.0650,1640.8150,2070.8150,463.3150,-5529.8100,13875.1900,-4176.6850,5055.1900,5903.9400,1536.4400,-781.0600,800.8150,1087.0650,873.3150,4188.3150,4177.0650,5183.3150,4053.3150,21312.0650,-19921.6850,-5430.4350,-11072.9350,2159.5650,3749.5650,3130.8150,1152.0650,4216.4400,5427.6900,3807.6900,6633.9400,7633.9400,4381.4400
