timestamp,bar_type,bar_param,day,is_warmup,bar_index,book_imbalance_1,book_imbalance_3,book_imbalance_5,book_imbalance_10,weighted_imbalance,spread,bid_depth_profile_0,bid_depth_profile_1,bid_depth_profile_2,bid_depth_profile_3,bid_depth_profile_4,bid_depth_profile_5,bid_depth_profile_6,bid_depth_profile_7,bid_depth_profile_8,bid_depth_profile_9,ask_depth_profile_0,ask_depth_profile_1,ask_depth_profile_2,ask_depth_profile_3,ask_depth_profile_4,ask_depth_profile_5,ask_depth_profile_6,ask_depth_profile_7,ask_depth_profile_8,ask_depth_profile_9,depth_concentration_bid,depth_concentration_ask,book_slope_bid,book_slope_ask,level_count_bid,level_count_ask,net_volume,volume_imbalance,trade_count,avg_trade_size,large_trade_count,vwap_distance,kyle_lambda,return_1,return_5,return_20,volatility_20,volatility_50,momentum,high_low_range_20,high_low_range_50,close_position,volume_surprise,duration_surprise,acceleration,vol_price_corr,time_sin,time_cos,minutes_since_open,minutes_to_close,session_volume_frac,cancel_add_ratio,message_rate,modify_fraction,order_flow_toxicity,cancel_concentration,book_snap_0,book_snap_1,book_snap_2,book_snap_3,book_snap_4,book_snap_5,book_snap_6,book_snap_7,book_snap_8,book_snap_9,book_snap_10,book_snap_11,book_snap_12,book_snap_13,book_snap_14,book_snap_15,book_snap_16,book_snap_17,book_snap_18,book_snap_19,book_snap_20,book_snap_21,book_snap_22,book_snap_23,book_snap_24,book_snap_25,book_snap_26,book_snap_27,book_snap_28,book_snap_29,book_snap_30,book_snap_31,book_snap_32,book_snap_33,book_snap_34,book_snap_35,book_snap_36,book_snap_37,book_snap_38,book_snap_39,msg_summary_0,msg_summary_1,msg_summary_2,msg_summary_3,msg_summary_4,msg_summary_5,msg_summary_6,msg_summary_7,msg_summary_8,msg_summary_9,msg_summary_10,msg_summary_11,msg_summary_12,msg_summary_13,msg_summary_14,msg_summary_15,msg_summary_16,msg_summary_17,msg_summary_18,msg_summary_19,msg_summary_20,msg_summary_21,msg_summary_22,msg_summary_23,msg_summary_24,msg_summary_25,msg_summary_26,msg_summary_27,msg_summary_28,msg_summary_29,msg_summary_30,msg_summary_31,msg_summary_32,return_1,return_5,return_20,return_100,mbo_event_count,tb_label,tb_exit_type,tb_bars_held
1644599902500000000,tick,5000,20220211,false,55,0.237113,0.247002,0.164474,0.181818,0.181001,2,60,65,135,38,56,52,80,72,171,51,37,67,53,47,50,52,52,71,55,56,0.126167,0.102833,0.0262086,0.0251686,10,10,169,0.0257583,3389,1.93597,0,-21.3496,-0.012573151,-28.5,-10.5,-89.5,15.118263,19.658079,-89.5,133,191,0.25188,1.23935,1.2485,-44,-0.10874756,-0.0800901,-0.996788,168.375,221.625,0,1.00078,295.378,0.0898554,0.00840956,0.455251,-2.5,51,-2.25,171,-2,72,-1.75,80,-1.5,52,-1.25,56,-1,38,-0.75,135,-0.5,65,-0.25,60,0.25,37,0.5,67,0.75,53,1,47,1.25,50,1.5,52,1.75,52,2,71,2.25,55,2.5,56,4116,4105,927,3265,3265,530,3301,3271,632,4145,4172,824,3597,3615,611,2888,2845,642,2642,2649,543,3682,3722,726,4790,4784,983,5801,5829,1133,1.0002171,1.001313,448.61157,-10.5,4.5,-189.5,NaN,87424,-1,stop,1
1644600168600000000,tick,5000,20220211,false,56,0.2,-0.0118577,-0.0271399,-0.224643,-0.147002,1,21,59,45,45,63,56,50,48,69,60,14,69,45,55,63,185,170,68,61,85,0.106071,0.139517,0.067063,0.132706,10,10,47,0.00776988,3520,1.71847,0,-2,-0.0061844978,-10.5,-8,-81,14.82051,18.292501,-81,104,191,0.221154,1.12732,1.14939,18,-0.18981987,-0.0993635,-0.995051,172.81,217.19,0,0.994913,322.424,0.0950266,0.00298295,0.451333,-2.375,60,-2.125,69,-1.875,48,-1.625,50,-1.375,56,-1.125,63,-0.875,45,-0.625,45,-0.375,59,-0.125,21,0.125,14,0.375,69,0.625,45,0.875,55,1.125,63,1.375,185,1.625,170,1.875,68,2.125,61,2.375,85,5494,5535,1090,4358,4319,933,4505,4460,848,4226,4172,1042,4007,3983,836,3504,3467,574,4839,4855,1059,3183,3186,674,2735,2693,623,2070,2053,474,0.99464363,0.99528503,455.43027,19,-3,-196,NaN,89317,1,timeout,1
1644600483000000000,tick,5000,20220211,false,57,0.47619,0.00325733,-0.0520231,-0.222502,-0.0765732,1,31,72,51,50,42,42,41,49,41,44,11,77,65,56,64,63,83,64,184,61,0.104833,0.132151,-0.00960738,0.136981,10,10,-536,-0.081459,2973,2.21325,0,12.3516,-0.0055407961,19,-8,-32,14.3715,18.535103,-32,81.5,185,0.515337,1.20041,1.31324,29.5,0.10486598,-0.122086,-0.99252,178.05,211.95,0,1.00329,247.91,0.0925163,0.00639085,0.454486,-2.375,44,-2.125,41,-1.875,49,-1.625,41,-1.375,42,-1.125,42,-0.875,50,-0.625,51,-0.375,72,-0.125,31,0.125,11,0.375,77,0.625,65,0.875,56,1.125,64,1.375,63,1.625,83,1.875,64,2.125,184,2.375,61,3368,3375,780,3516,3486,755,3722,3745,777,2994,2982,583,4685,4703,1066,3688,3693,727,4025,4062,864,3094,3090,508,3236,3218,554,2980,3070,597,1.0003282,1.0064619,332.50635,0,-43,-260,NaN,80916,0,expiry,1
1644600770700000000,tick,5000,20220211,false,58,-0.771429,-0.0866142,-0.0343249,0.0397614,-0.0673494,1,4,62,50,53,42,64,61,58,63,66,31,65,42,44,44,42,51,54,55,55,0.111283,0.103533,0.163196,0.0342043,10,10,-69,-0.0104688,3291,2.00273,0,-2.8418,-0.0048964014,0,-4.5,-30,14.375326,18.442331,-30,81.5,175,0.515337,1.17968,1.17906,-19,-0.045151494,-0.142823,-0.989748,182.845,207.155,0,1.00008,291.696,0.0956614,0,0.452187,-2.375,66,-2.125,63,-1.875,58,-1.625,61,-1.375,64,-1.125,42,-0.875,53,-0.625,50,-0.375,62,-0.125,4,0.125,31,0.375,65,0.625,42,0.875,44,1.125,44,1.375,42,1.625,51,1.875,54,2.125,55,2.375,55,3855,3923,811,4497,4454,839,4209,4210,917,3230,3198,688,4575,4574,983,3298,3319,679,4304,4351,836,3387,3334,760,3277,3273,810,3313,3312,705,0.99965632,1.0005689,352.17242,3,-46,-225,NaN,87212,1,timeout,1
1644601078200000000,tick,5000,20220211,false,59,-0.314286,0.0207469,0.121339,-0.00576132,0.00482334,1,12,55,56,48,97,57,59,62,88,70,23,51,44,49,43,45,42,50,53,211,0.113032,0.168581,0.119749,0.123871,10,10,-953,-0.135158,3068,2.29824,0,-4.33203,-0.0034308601,3,-17,-12,14.062006,18.401525,-12,81.5,166,0.552147,1.23129,1.22938,3,-0.094564795,-0.164919,-0.986307,187.97,202.03,0,0.999615,280.511,0.0955131,0.00130378,0.452156,-2.375,70,-2.125,88,-1.875,62,-1.625,59,-1.375,57,-1.125,97,-0.875,48,-0.625,56,-0.375,55,-0.125,12,0.125,23,0.375,51,0.625,44,0.875,49,1.125,43,1.375,45,1.625,42,1.875,50,2.125,53,2.375,211,3866,3853,806,3113,3088,701,5136,5233,1121,4296,4322,900,3634,3585,684,2797,2775,651,4229,4243,879,3548,3543,657,4397,4364,1030,3988,3983,807,1.001796,0.99730998,373.78006,-7,-45,-236,NaN,89297,-1,timeout,1
1644601391500000000,tick,5000,20220211,false,60,-0.219512,-0.027027,0.00448431,0.0945559,0.0254836,1,16,63,47,54,44,61,64,90,56,78,25,63,45,45,44,44,48,48,58,54,0.110934,0.104168,0.106165,0.041627,10,10,-421,-0.0568535,2931,2.52644,0,-3.84961,-0.0018855832,-7,4.5,-33,13.712312,18.267359,-33,81.5,160,0.466258,1.25799,1.2235,-10,-0.11723635,-0.187346,-0.982294,193.192,196.808,0,0.999615,292.793,0.0933153,0.00238826,0.453255,-2.375,78,-2.125,56,-1.875,90,-1.625,64,-1.375,61,-1.125,44,-0.875,54,-0.625,47,-0.375,63,-0.125,16,0.125,25,0.375,63,0.625,45,0.875,45,1.125,44,1.375,44,1.625,48,1.875,48,2.125,58,2.375,54,5256,5306,1176,3315,3331,585,4070,4052,850,4313,4304,932,4334,4324,873,4255,4277,879,4398,4378,897,3381,3381,642,3441,3431,734,4831,4794,992,1.0013623,0.9977839,374.65689,-18,-34,-197,NaN,94663,-1,stop,1
1644601681500000000,tick,5000,20220211,false,61,-0.902439,-0.245614,-0.146067,-0.145992,-0.222468,1,2,38,46,47,57,78,51,47,55,85,39,46,57,51,62,57,68,62,73,164,0.117819,0.124225,0.224243,0.105205,10,10,294,0.0438152,3238,2.07227,0,-6.18555,-0.004314844,-18,-3,-50,14.165098,17.762983,-50,80,160,0.25,1.12493,1.11805,-11,-0.14110114,-0.208019,-0.978125,198.025,191.975,0,1.00213,308.058,0.0938123,0.00540457,0.453575,-2.375,85,-2.125,55,-1.875,47,-1.625,51,-1.375,78,-1.125,57,-0.875,47,-0.625,46,-0.375,38,-0.125,2,0.125,39,0.375,46,0.625,57,0.875,51,1.125,62,1.375,57,1.625,68,1.875,62,2.125,73,2.375,164,4429,4450,1021,4698,4707,945,3689,3669,732,3882,3873,785,3837,3838,755,3703,3740,856,4823,4896,972,3735,3695,739,3395,3427,722,4230,4212,851,1.0000974,1.0042241,368.78235,-21,1,-203,NaN,92544,-1,stop,1
1644601920100000000,tick,5000,20220211,false,62,0.513514,0.152941,0.0982906,0.125436,0.156245,1,28,70,49,52,58,49,65,64,153,58,9,52,47,46,57,54,63,60,53,61,0.123762,0.108625,0.0840235,0.117979,10,10,-146,-0.0273921,3753,1.4202,0,-15.2129,-0.0034811106,-21,-43,-64,14.705781,17.842432,-64,80,167,0.075,0.902722,0.927249,-3,-0.2079867,-0.224958,-0.974368,202.002,187.998,0,1.00516,353.433,0.0927795,0.00559552,0.454778,-2.375,58,-2.125,153,-1.875,64,-1.625,65,-1.375,49,-1.125,58,-0.875,52,-0.625,49,-0.375,70,-0.125,28,0.125,9,0.375,52,0.625,47,0.875,46,1.125,57,1.375,54,1.625,63,1.875,60,2.125,53,2.375,61,4090,4104,750,3673,3685,805,5274,5294,1111,3054,3052,495,2721,2684,531,3488,3495,742,3313,3304,634,3952,3982,903,3020,3002,644,5569,5749,1209,1.0003721,1.0098232,525.021,-3,2,-187.5,NaN,88082,-1,expiry,1
1644602177200000000,tick,5000,20220211,false,63,-0.36,-0.191358,-0.149013,-0.18524,-0.198899,1,24,57,50,53,53,69,52,53,75,66,51,75,67,61,66,66,93,74,178,72,0.10567,0.118083,0.0698393,0.0661555,10,10,335,0.0567508,3680,1.60408,0,3.41016,-0.0059435903,-3,-46,-66,14.697278,17.756397,-66,90,177,0.144444,0.999791,0.999225,18,-0.3153235,-0.243135,-0.969992,206.287,183.713,0,0.996346,320.568,0.0984736,0.000815217,0.449938,-2.375,66,-2.125,75,-1.875,53,-1.625,52,-1.375,69,-1.125,53,-0.875,53,-0.625,50,-0.375,57,-0.125,24,0.125,51,0.375,75,0.625,67,0.875,61,1.125,66,1.375,66,1.625,93,1.875,74,2.125,178,2.375,72,5307,5230,1146,3592,3592,761,3893,3914,890,3180,3145,747,3173,3183,716,4105,4169,866,2747,2734,625,4353,4321,897,3810,3747,797,3059,3048,671,0.99576914,0.99695694,454.41461,4,10,-203,NaN,86098,1,timeout,1
1644602478800000000,tick,5000,20220211,false,64,0.709677,0.245791,0.185741,0.111975,0.218473,1,53,74,58,54,77,56,56,165,55,67,9,60,43,43,62,55,78,60,75,86,0.120309,0.113339,0.0306102,0.152779,10,10,1005,0.138831,3123,2.31796,0,4.85547,-0.0052461596,4,-45,-35,13.718145,17.763165,-35,90,177,0.188889,1.20023,1.15292,7,-0.28308645,-0.26435,-0.964427,211.313,178.687,0,0.99878,251.612,0.09321,0.00128082,0.453118,-2.375,67,-2.125,55,-1.875,165,-1.625,56,-1.375,56,-1.125,77,-0.875,54,-0.625,58,-0.375,74,-0.125,53,0.125,9,0.375,60,0.625,43,0.875,43,1.125,62,1.375,55,1.625,78,1.875,60,2.125,75,2.375,86,3270,3266,691,3256,3269,703,4008,3949,778,4187,4182,898,3035,3009,614,3511,3570,784,3408,3384,753,3173,3145,567,3530,3601,681,3038,2999,602,0.99543816,1.0023409,307.36319,4,-15,-235.5,NaN,78984,1,timeout,1
1644602791400000000,tick,5000,20220211,false,65,0.487179,0.0962963,0.00616016,-0.25,-0.0745188,1,29,72,47,47,50,50,40,41,52,49,10,48,64,58,62,80,124,171,100,78,0.10473,0.127857,0.00773404,0.188323,10,10,-735,-0.115584,2981,2.13318,0,10.2305,-0.0062015932,4,-34,-11,13.105247,17.44249,-11,90,177,0.233333,1.0489,1.17353,0,-0.1999456,-0.286204,-0.958169,216.523,173.477,0,0.998913,245.857,0.0904691,0.00134183,0.454518,-2.375,49,-2.125,52,-1.875,41,-1.625,40,-1.375,50,-1.125,50,-0.875,47,-0.625,47,-0.375,72,-0.125,29,0.125,10,0.375,48,0.625,64,0.875,58,1.125,62,1.375,80,1.625,124,1.875,171,2.125,100,2.375,78,2818,2822,646,4390,4410,842,4074,4053,850,3164,3163,675,3473,3459,664,4315,4298,797,2963,2910,610,3233,3240,548,3789,3825,690,2751,2752,631,0.99933034,0.99847513,308.44528,17,-55,-245,NaN,79836,1,target,1
1644603048600000000,tick,5000,20220211,false,66,-0.675676,0.388535,0.324397,0.299078,0.260224,1,6,162,159,66,101,69,82,75,194,72,31,69,44,60,48,47,45,51,57,80,0.129653,0.106161,0.122055,0.0427216,10,10,213,0.0372443,3647,1.56814,0,1.8418,-0.0034621519,17,1,9,13.632589,17.540457,9,90,167,0.422222,0.94845,0.968393,13,-0.27623093,-0.304075,-0.952648,220.81,169.19,0,1.00645,282.392,0.0963872,0.00466137,0.453259,-2.375,72,-2.125,194,-1.875,75,-1.625,82,-1.375,69,-1.125,101,-0.875,66,-0.625,159,-0.375,162,-0.125,6,0.125,31,0.375,69,0.625,44,0.875,60,1.125,48,1.375,47,1.625,45,1.875,51,2.125,57,2.375,80,2726,2684,579,2478,2504,552,2766,2799,636,4113,4196,860,5598,5812,1163,4653,4679,928,3677,3650,831,2072,2020,412,2470,2453,577,2144,2111,460,1.0177592,0.99314064,489.03149,-20,-102.5,-188,NaN,76250,-1,timeout,1
1644603376200000000,tick,5000,20220211,false,67,-0.829787,-0.0661765,0.0438596,0.0613065,-0.0756341,1,4,58,65,57,54,49,58,55,73,55,43,65,37,38,35,45,38,54,48,64,0.110889,0.104989,0.147389,0.0218091,10,10,305,0.038809,2841,2.76628,0,-9.5332,-0.0019877749,-20,2,-20,14.177447,16.796204,-20,90,167,0.2,1.26675,1.20672,-37,-0.15462178,-0.326682,-0.945134,226.27,163.73,0,1.00069,205.957,0.0918296,0.00668779,0.454241,-2.375,55,-2.125,73,-1.875,55,-1.625,58,-1.375,49,-1.125,54,-0.875,57,-0.625,65,-0.375,58,-0.125,4,0.125,43,0.375,65,0.625,37,0.875,38,1.125,35,1.375,45,1.625,38,1.875,54,2.125,48,2.375,64,3137,3099,599,2642,2630,476,3122,3130,667,2172,2187,459,2930,2941,616,3674,3714,724,3198,3146,641,3284,3262,613,3327,3363,659,3132,3167,740,0.99885738,1.0022269,247.69466,5,-87,-199,NaN,70292,1,timeout,1
1644603678500000000,tick,5000,20220211,false,68,0.0909091,-0.0333333,-0.297297,-0.151042,-0.13044,1,18,59,39,42,37,42,44,74,60,74,15,60,49,43,193,60,53,58,72,60,0.111705,0.145326,0.0988469,0.0851816,10,10,130,0.0200617,3193,2.02944,0,6.13477,-0.0029500416,5,10,-24,14.062716,16.810997,-24,90,167,0.255556,1.04007,1.10192,25,-0.18652402,-0.347379,-0.937725,231.308,158.692,0,0.997215,243.083,0.102117,0.00156593,0.448315,-2.375,74,-2.125,60,-1.875,74,-1.625,44,-1.375,42,-1.125,37,-0.875,42,-0.625,39,-0.375,59,-0.125,18,0.125,15,0.375,60,0.625,49,0.875,43,1.125,193,1.375,60,1.625,53,1.875,58,2.125,72,2.375,60,2753,2771,611,2651,2609,557,2273,2238,461,3126,3223,766,4122,4098,1031,4113,4117,997,3978,3941,818,4217,4198,1015,2832,2808,596,2971,2941,652,1.0009381,0.99414718,311.94177,-21,-124,-205,NaN,76677,-1,timeout,1
1644604003700000000,tick,5000,20220211,false,69,-0.333333,0.0679612,0.0396825,0.161972,0.0664674,1,14,76,75,48,49,53,79,54,63,149,28,62,54,55,43,41,44,50,50,49,0.124972,0.103435,0.120615,0.0147208,10,10,343,0.052567,2852,2.28787,0,-13.252,-0.0034644182,-21,-15,-41,14.705356,16.993422,-41,90,167,0.0222222,1.0426,1.1645,-26,-0.20280167,-0.369456,-0.929248,236.728,153.272,0,1.00058,237.139,0.0989441,0.00736325,0.450658,-2.375,149,-2.125,63,-1.875,54,-1.625,79,-1.375,53,-1.125,49,-0.875,48,-0.625,75,-0.375,76,-0.125,14,0.125,28,0.375,62,0.625,54,0.875,55,1.125,43,1.375,41,1.625,44,1.875,50,2.125,50,2.375,49,3830,3865,953,4370,4341,956,4110,4106,841,3409,3405,733,3064,3057,596,2898,2883,688,2657,2628,544,3459,3467,707,2937,2924,671,3989,4067,939,0.99952084,1.0018194,297.35464,-36,-120,-160,NaN,79946,-1,stop,1
1644604225800000000,tick,5000,20220211,false,70,-0.0833333,0.0645161,0.0466531,0.202834,0.104332,1,22,72,71,44,49,59,84,56,72,150,26,66,53,54,36,46,40,43,38,48,0.122338,0.105511,0.110396,-0.000286051,10,10,91,0.0154578,4064,1.44857,0,-21.2266,-0.0036877212,-36,-55,-95,15.69992,17.472137,-95,124,201,0,0.946003,0.811357,-15,-0.21764718,-0.384416,-0.92316,240.43,149.57,0,1.01046,357.695,0.102827,0.00885827,0.450921,-2.375,150,-2.125,72,-1.875,56,-1.625,84,-1.375,59,-1.125,49,-0.875,44,-0.625,71,-0.375,72,-0.125,22,0.125,26,0.375,66,0.625,53,0.875,54,1.125,36,1.375,46,1.625,40,1.875,43,2.125,38,2.375,48,3757,3819,709,3922,3955,877,2782,2742,716,3962,4069,815,3438,3442,839,2641,2637,600,3878,3882,966,2931,2924,714,3832,3932,864,4309,4421,1069,1.009294,1.0116537,441.19766,-30.5,-105,-114,NaN,83508,-1,stop,1
1644604396800000000,tick,5000,20220211,false,71,-0.25,0.0671378,0.158301,0.212355,0.122881,2,27,75,49,108,41,55,61,159,153,57,45,41,46,43,43,46,82,59,38,67,0.131097,0.106782,0.0980666,0.0381748,10,10,37,0.00866308,4535,0.941786,0,-16.7871,-0.0026980881,-30.5,-102.5,-112.5,16.597345,16.775246,-112.5,157,234,0.0159236,0.707457,0.64784,5.5,-0.4086574,-0.395866,-0.918308,243.28,146.72,0,1.0097,559.351,0.105615,0.00672547,0.449351,-2.5,57,-2.25,153,-2,159,-1.75,61,-1.5,55,-1.25,41,-1,108,-0.75,49,-0.5,75,-0.25,27,0.25,45,0.5,41,0.75,46,1,43,1.25,43,1.5,46,1.75,82,2,59,2.25,38,2.5,67,3780,3809,937,4312,4351,1016,4704,4776,1071,4796,4784,1076,3527,3487,951,4481,4449,1054,4416,4483,963,4198,4129,960,4523,4879,1186,3830,3833,888,1.0041668,1.0151529,623.1579,-4.5,-91.5,-41.5,NaN,100184,-1,expiry,1
1644604571800000000,tick,5000,20220211,false,72,-0.189189,-0.119342,-0.0904762,-0.12035,-0.121473,1,15,58,34,44,40,40,39,37,43,52,22,69,45,44,49,52,77,47,55,52,0.1072,0.107491,0.0554845,0.0491522,10,10,114,0.0264624,4451,0.967872,0,-2.50781,-0.0031981017,-4.5,-87,-136,15.615217,16.773502,-136,172,249,0.0755814,0.733597,0.684979,26,-0.26441357,-0.407521,-0.913196,246.197,143.803,0,1.00143,501.674,0.107309,0.00101101,0.446664,-2.375,52,-2.125,43,-1.875,37,-1.625,39,-1.375,40,-1.125,40,-0.875,44,-0.625,34,-0.375,58,-0.125,15,0.125,22,0.375,69,0.625,45,0.875,44,1.125,49,1.375,52,1.625,77,1.875,47,2.125,55,2.375,52,2627,2616,545,3341,3304,678,2794,2773,591,4238,4287,1006,3457,3410,838,3584,3567,924,4285,4385,1069,6146,6268,1463,4726,4678,1279,3960,3926,1028,0.99592876,1.0054183,792.97144,-32,-132,-48,NaN,92244,-1,stop,1
1644604733500000000,tick,5000,20220211,false,73,-0.407407,-0.0424242,-0.0734824,0.12065,0.0150231,1,8,46,25,30,36,51,67,74,40,106,19,42,25,45,37,34,36,43,52,46,0.130323,0.106272,0.18462,0.0691546,10,10,-209,-0.0585927,4537,0.786202,0,-15.2539,-0.0027889071,-32,-124,-164.5,16.523071,16.956545,-164.5,196,273,0.0255102,0.631007,0.655469,-27.5,-0.37416995,-0.41823,-0.908341,248.892,141.108,0,1.00576,619.066,0.085285,0.00705312,0.458672,-2.375,106,-2.125,40,-1.875,74,-1.625,67,-1.375,51,-1.125,36,-0.875,30,-0.625,25,-0.375,46,-0.125,8,0.125,19,0.375,42,0.625,25,0.875,45,1.125,37,1.375,34,1.625,36,1.875,43,2.125,52,2.375,46,3797,3795,1011,2963,2905,673,3115,3265,681,4679,4696,1224,4843,4885,1022,4085,4122,837,5000,5116,937,6192,6144,740,5084,5096,660,5865,5862,747,1.0076816,1.0043468,809.15845,-17,-65,-70.5,NaN,104578,-1,stop,1
1644604823100000000,tick,5000,20220211,false,74,0.241379,-0.0210526,0.00350877,0.155327,0.0916035,1,18,48,27,20,30,37,41,39,44,146,11,51,35,22,23,31,35,35,42,44,0.160395,0.11152,0.135951,0.0776303,10,10,176,0.0781528,4918,0.45791,0,3.02148,-0.0040424094,-17,-120,-197,15.686857,17.041821,-197,236,318,0.139831,0.422595,0.386467,15,-0.32382506,-0.42414,-0.905597,250.385,139.615,0,1.01137,996.682,0.0663206,0.00345669,0.46948,-2.375,146,-2.125,44,-1.875,39,-1.625,41,-1.375,37,-1.125,30,-0.875,20,-0.625,27,-0.375,48,-0.125,18,0.125,11,0.375,51,0.625,35,0.875,22,1.125,23,1.375,31,1.625,35,1.875,35,2.125,42,2.375,44,2746,2748,380,4718,4858,570,3319,3296,440,3663,3731,473,3175,3236,533,2536,2482,350,3819,3919,560,5017,5074,653,6418,6466,840,5997,6069,1117,1.0140741,1.0093749,1533.4078,-21,-56,-79,NaN,94121,-1,stop,1
1644604953400000000,tick,5000,20220211,false,75,-0.925926,-0.129032,-0.079646,-0.109612,-0.200347,1,1,27,26,25,25,28,30,36,30,36,26,23,21,19,33,36,39,43,51,38,0.112374,0.109081,0.213798,0.0898033,10,10,125,0.04018,4820,0.645436,0,-10.8379,-0.0053990395,-21,-105,-189.5,15.32194,16.532467,-189.5,231,320,0.0649351,0.607885,0.586674,-4,-0.39277819,-0.432702,-0.901537,252.557,137.443,0,0.999308,989.662,0.103218,0.00435685,0.448236,-2.375,36,-2.125,30,-1.875,36,-1.625,30,-1.375,28,-1.125,25,-0.875,25,-0.625,26,-0.375,27,-0.125,1,0.125,26,0.375,23,0.625,21,0.875,19,1.125,33,1.375,36,1.625,39,1.875,43,2.125,51,2.375,38,6609,6607,1597,5917,5828,1439,5369,5370,1348,6462,6438,1470,5094,5049,1071,4644,4608,1046,4739,4743,1191,5825,5851,1333,5991,5998,1260,7147,7265,1545,0.99460119,1.0041981,1225.576,-17,-3,-63,NaN,133674,-1,stop,1
1644605100200000000,tick,5000,20220211,false,76,0.636364,0.217391,0.170124,0.3472,0.326753,1,18,46,20,24,33,29,41,34,145,31,4,21,29,24,22,20,19,23,20,22,0.170215,0.1089,0.103392,0.0790669,10,10,-225,-0.0551606,4700,0.867872,0,-7.07031,-0.0036341138,-17,-91.5,-196,15.408926,15.952291,-196,241,326,0.033195,0.812742,0.683509,4,-0.38951212,-0.442302,-0.896866,255.003,134.997,0,0.997239,905.729,0.0860929,0.00361702,0.456322,-2.375,31,-2.125,145,-1.875,34,-1.625,41,-1.375,29,-1.125,33,-0.875,24,-0.625,20,-0.375,46,-0.125,18,0.125,4,0.375,21,0.625,29,0.875,24,1.125,22,1.375,20,1.625,19,1.875,23,2.125,20,2.375,22,7170,7181,1520,6436,6404,1193,7681,7657,1196,6367,6324,1065,6081,6080,1066,4655,4621,955,7318,7346,1127,5054,5040,987,4552,4535,1046,5527,5485,1292,0.99736178,0.99708551,1126.2943,-45,-10,19,NaN,137661,-1,stop,1
1644605217500000000,tick,5000,20220211,false,77,-0.3,-0.0533333,-0.00411523,0.0037594,-0.0401775,1,7,40,24,27,23,25,23,38,30,30,13,45,21,25,18,24,22,29,36,32,0.11055,0.111143,0.0786898,0.0488676,10,10,56,0.0191126,4874,0.601149,0,-15.0762,-0.0059409346,-45,-132,-260,15.737693,16.864014,-260,293,378,0.0511945,0.607899,0.570828,-28,-0.51484233,-0.449936,-0.893061,256.958,133.042,0,1.00445,960.349,0.0644036,0.00923266,0.468837,-2.375,30,-2.125,30,-1.875,38,-1.625,23,-1.375,25,-1.125,23,-0.875,27,-0.625,24,-0.375,40,-0.125,7,0.125,13,0.375,45,0.625,21,0.875,25,1.125,18,1.375,24,1.625,22,1.875,29,2.125,36,2.375,32,5893,6013,1321,5394,5353,967,4686,4728,944,5000,5027,541,4465,4531,394,6040,5977,567,5731,5779,695,4854,4887,673,4593,4574,535,5924,5945,618,1.0084126,1.0007368,1127.6215,35,29.5,31.5,NaN,117523,1,target,1
1644605325400000000,tick,5000,20220211,false,78,0.733333,0.178295,0.129187,-0.0528109,0.0923889,1,13,40,23,20,22,18,29,26,41,46,2,33,18,20,18,23,17,16,25,137,0.114125,0.236791,0.0792309,0.213738,10,10,122,0.046851,4880,0.533607,0,14.6074,-0.0071852305,35,-65,-225,18.744665,17.470478,-225,293,378,0.170648,0.565001,0.549959,80,-0.55276465,-0.45693,-0.889503,258.757,131.243,0,0.999835,1066.42,0.052665,0.00717213,0.473628,-2.375,46,-2.125,41,-1.875,26,-1.625,29,-1.375,18,-1.125,22,-0.875,20,-0.625,23,-0.375,40,-0.125,13,0.125,2,0.375,33,0.625,18,0.875,20,1.125,18,1.375,23,1.625,17,1.875,16,2.125,25,2.375,137,6250,6257,616,5188,5186,607,3752,3735,406,6315,6385,685,5784,5766,870,5564,5519,581,6461,6513,601,4719,4678,573,5907,5929,629,4568,4531,492,1.0014658,0.99819976,1258.1094,-8,-24,-23,NaN,119947,-1,stop,1
1644605469600000000,tick,5000,20220211,false,79,0.222222,-0.0075188,-0.0183486,-0.296741,-0.13245,1,11,36,19,21,20,17,21,17,26,17,7,42,18,25,19,21,21,41,45,139,0.10953,0.189188,0.00558331,0.188321,10,10,-114,-0.0426966,4728,0.564721,0,6.03516,-0.011500923,-8,-56,-236,18.477961,17.411306,-236,283,373,0.14841,0.6035,0.754009,-43,-0.42383367,-0.466232,-0.884662,261.16,128.84,0,0.99708,836.498,0.052975,0.00169205,0.47282,-2.375,17,-2.125,26,-1.875,17,-1.625,21,-1.375,17,-1.125,20,-0.875,21,-0.625,19,-0.375,36,-0.125,11,0.125,7,0.375,42,0.625,18,0.875,25,1.125,19,1.375,21,1.625,21,1.875,41,2.125,45,2.375,139,5086,5060,665,7358,7382,735,5563,5513,753,4831,4795,603,5482,5523,552,6616,6575,546,4974,4913,485,5530,5539,607,5504,5505,750,6256,6228,694,0.99834037,0.9958449,1073.1622,32,-44.5,-33.5,NaN,125351,1,target,1
